gene_name	num_isoforms	biotype	source
EFHD2	2	protein_coding	ensembl
CTRC	4	protein_coding	ensembl
CELA2A	3	protein_coding	ensembl
CELA2B	4	protein_coding	ensembl
CASP9	11	protein_coding	ensembl
DNAJC16	10	protein_coding	ensembl
SCARNA21B	1	scaRNA	ensembl
ENSG00000272510	1	lncRNA	ensembl
AGMAT	1	protein_coding	ensembl
ENSG00000237301	8	lncRNA	ensembl
CHCHD2P6	1	processed_pseudogene	ensembl
RNU7-179P	1	snRNA	ensembl
ENSG00000294489	5	lncRNA	ensembl
CD24P1	1	processed_pseudogene	ensembl
DDI2	8	protein_coding	ensembl
RSC1A1	1	protein_coding	ensembl
PLEKHM2	9	protein_coding	ensembl
ENSG00000271742	1	lncRNA	ensembl
ENSG00000237938	3	lncRNA	ensembl
SLC25A34	3	protein_coding	ensembl
SLC25A34-AS1	5	lncRNA	ensembl
TMEM82	2	protein_coding	ensembl
ENSG00000297277	2	lncRNA	ensembl
FBLIM1	15	protein_coding	ensembl
SPEN-AS1	56	lncRNA	ensembl
RPL12P14	1	processed_pseudogene	ensembl
UQCRHL	2	protein_coding	ensembl
ENSG00000178715	1	processed_pseudogene	ensembl
SPEN	7	protein_coding	ensembl
ENSG00000270620	1	unprocessed_pseudogene	ensembl
ZBTB17	16	protein_coding	ensembl
ENSG00000234607	1	processed_pseudogene	ensembl
ENSG00000231353	1	unprocessed_pseudogene	ensembl
ENSG00000275503	1	processed_pseudogene	ensembl
TBC1D3P6	1	unprocessed_pseudogene	ensembl
SRARP	1	protein_coding	ensembl
ENSG00000233078	1	lncRNA	ensembl
HSPB7	7	protein_coding	ensembl
CLCNKA	7	protein_coding	ensembl
ENSG00000307216	1	lncRNA	ensembl
FAM131C2P	1	transcribed_unprocessed_pseudogene	ensembl
CLCNKB	15	protein_coding	ensembl
FAM131C	2	protein_coding	ensembl
EPHA2	4	protein_coding	ensembl
EPHA2-AS1	9	lncRNA	ensembl
ENSG00000297531	1	lncRNA	ensembl
ARHGEF19	6	protein_coding	ensembl
ENSG00000291077	4	lncRNA	ensembl
ANO7L1	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000288398	1	lncRNA	ensembl
CPLANE2	2	protein_coding	ensembl
ENSG00000293791	2	lncRNA	ensembl
MT1XP1	1	transcribed_processed_pseudogene	ensembl
FBXO42	4	protein_coding	ensembl
SZRD1	10	protein_coding	ensembl
RPL22P3	1	processed_pseudogene	ensembl
SPATA21	6	protein_coding	ensembl
NECAP2	12	protein_coding	ensembl
CROCCP3	8	transcribed_unprocessed_pseudogene	ensembl
LINC01772	1	lncRNA	ensembl
ENSG00000306228	1	lncRNA	ensembl
RNU1-1	1	snRNA	ensembl
ENSG00000224174	11	lncRNA	ensembl
LINC01783	4	lncRNA	ensembl
RNU1-6P	1	snRNA	ensembl
ENSG00000298308	1	lncRNA	ensembl
PDE4DIPP8	1	unprocessed_pseudogene	ensembl
NBPF1	6	protein_coding	ensembl
ENSG00000271732	5	lncRNA	ensembl
ENSG00000291072	35	lncRNA	ensembl
CROCCP2	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000283773	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000293920	1	lncRNA	ensembl
ENSG00000293901	1	lncRNA	ensembl
MST1P2	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000282143	7	lncRNA	ensembl
RNU1-3	1	snRNA	ensembl
ENSG00000280114	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000290849	6	lncRNA	ensembl
EIF1AXP1	1	transcribed_processed_pseudogene	ensembl
ENSG00000296694	2	lncRNA	ensembl
ESPNP	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000279151	2	lncRNA	ensembl
ENSG00000293526	1	lncRNA	ensembl
ENSG00000282740	8	lncRNA	ensembl
CROCC	13	protein_coding	ensembl
ENSG00000290850	2	lncRNA	ensembl
RNU1-4	1	snRNA	ensembl
CROCCP4	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000290851	6	lncRNA	ensembl
MST1L	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000223643	2	lncRNA	ensembl
PDE4DIPP9	1	unprocessed_pseudogene	ensembl
MIR3675	1	miRNA	ensembl
ENSG00000302843	3	lncRNA	ensembl
LINC03126	9	lncRNA	ensembl
RNU1-5P	1	snRNA	ensembl
ENSG00000238142	30	lncRNA	ensembl
ENSG00000235241	1	processed_pseudogene	ensembl
RNU1-2	1	snRNA	ensembl
ENSG00000272426	3	lncRNA	ensembl
ENSG00000290122	1	lncRNA	ensembl
MFAP2	6	protein_coding	ensembl
ENSG00000286898	1	lncRNA	ensembl
ENSG00000226526	1	lncRNA	ensembl
ATP13A2	14	protein_coding	ensembl
ENSG00000288636	1	protein_coding	ensembl
SDHB	18	protein_coding	ensembl
PADI2	4	protein_coding	ensembl
LINC02783	12	lncRNA	ensembl
ENSG00000282843	1	lncRNA	ensembl
PADI1	4	protein_coding	ensembl
PADI3	1	protein_coding	ensembl
MIR3972	1	miRNA	ensembl
PADI4	5	protein_coding	ensembl
PADI6	1	protein_coding	ensembl
RCC2-AS1	1	lncRNA	ensembl
RCC2	3	protein_coding	ensembl
ENSG00000308620	1	lncRNA	ensembl
ENSG00000290096	1	lncRNA	ensembl
ENSG00000307703	2	lncRNA	ensembl
ENSG00000306620	3	lncRNA	ensembl
ARHGEF10L	9	protein_coding	ensembl
ENSG00000302710	1	lncRNA	ensembl
LINC02810	4	lncRNA	ensembl
ACTL8	2	protein_coding	ensembl
ENSG00000296176	2	lncRNA	ensembl
ENSG00000296161	1	lncRNA	ensembl
ENSG00000284653	1	lncRNA	ensembl
ENSG00000302372	1	lncRNA	ensembl
LINC01654	1	lncRNA	ensembl
IGSF21	4	protein_coding	ensembl
ENSG00000280222	1	TEC	ensembl
ENSG00000293810	1	lncRNA	ensembl
IGSF21-AS1	4	lncRNA	ensembl
ENSG00000293766	1	lncRNA	ensembl
ENSG00000225387	1	lncRNA	ensembl
ENSG00000294535	1	lncRNA	ensembl
KLHDC7A	1	protein_coding	ensembl
DYNLL1P3	1	processed_pseudogene	ensembl
ENSG00000225478	1	processed_pseudogene	ensembl
ENSG00000300147	1	lncRNA	ensembl
PAX7	6	protein_coding	ensembl
ENSG00000308985	1	lncRNA	ensembl
TAS1R2	1	protein_coding	ensembl
ALDH4A1	6	protein_coding	ensembl
MIR4695	1	miRNA	ensembl
MIR1290	1	miRNA	ensembl
ENSG00000310349	3	lncRNA	ensembl
IFFO2	3	protein_coding	ensembl
ENSG00000295712	1	lncRNA	ensembl
ENSG00000308389	1	lncRNA	ensembl
ENSG00000307102	1	lncRNA	ensembl
ENSG00000272084	1	lncRNA	ensembl
UBR4	17	protein_coding	ensembl
EMC1-AS1	6	lncRNA	ensembl
EMC1	27	protein_coding	ensembl
MRTO4	3	protein_coding	ensembl
ENSG00000286064	1	unprocessed_pseudogene	ensembl
AKR7L	3	protein_coding	ensembl
AKR7A3	1	protein_coding	ensembl
ENSG00000270728	1	transcribed_processed_pseudogene	ensembl
ENSG00000308073	1	lncRNA	ensembl
AKR7A2	5	protein_coding	ensembl
RNU6-1099P	1	snRNA	ensembl
SLC66A1	6	protein_coding	ensembl
CAPZB	15	protein_coding	ensembl
ENSG00000306364	1	lncRNA	ensembl
RN7SL277P	1	misc_RNA	ensembl
ENSG00000306329	1	lncRNA	ensembl
MICOS10	11	protein_coding	ensembl
ENSG00000306287	4	lncRNA	ensembl
RNU4-28P	1	snRNA	ensembl
MICOS10-DT	3	lncRNA	ensembl
NBL1	14	protein_coding	ensembl
MICOS10-NBL1	3	protein_coding	ensembl
ENSG00000226396	1	processed_pseudogene	ensembl
ENSG00000306350	1	lncRNA	ensembl
HTR6	1	protein_coding	ensembl
TMCO4	8	protein_coding	ensembl
RNF186	1	protein_coding	ensembl
RNF186-AS1	1	lncRNA	ensembl
OTUD3	3	protein_coding	ensembl
ENSG00000308515	1	lncRNA	ensembl
PLA2G2E	1	protein_coding	ensembl
RN7SL304P	1	misc_RNA	ensembl
PLA2G2A	6	protein_coding	ensembl
ENSG00000297402	1	lncRNA	ensembl
PLA2G5	8	protein_coding	ensembl
PLA2G2D	2	protein_coding	ensembl
ENSG00000307383	1	lncRNA	ensembl
PLA2G2F	2	protein_coding	ensembl
ENSG00000227066	4	lncRNA	ensembl
PLA2G2C	5	protein_coding	ensembl
UBXN10	1	protein_coding	ensembl
LINC01757	3	lncRNA	ensembl
ENSG00000284710	2	lncRNA	ensembl
VWA5B1	8	protein_coding	ensembl
ENSG00000226664	1	lncRNA	ensembl
ENSG00000304627	1	lncRNA	ensembl
LINC01141	75	lncRNA	ensembl
ENSG00000226487	1	lncRNA	ensembl
ENSG00000284641	2	lncRNA	ensembl
ENSG00000284743	2	lncRNA	ensembl
ENSG00000296909	1	lncRNA	ensembl
CAMK2N1	2	protein_coding	ensembl
ENSG00000289402	2	lncRNA	ensembl
MUL1	1	protein_coding	ensembl
RPS4XP4	1	processed_pseudogene	ensembl
FAM43B	1	protein_coding	ensembl
CDA	2	protein_coding	ensembl
PINK1	3	protein_coding	ensembl
MIR6084	1	miRNA	ensembl
PINK1-AS	1	lncRNA	ensembl
DDOST	5	protein_coding	ensembl
ENSG00000296887	1	lncRNA	ensembl
KIF17	9	protein_coding	ensembl
ENSG00000235432	1	unprocessed_pseudogene	ensembl
SH2D5	7	protein_coding	ensembl
ENSG00000298940	1	lncRNA	ensembl
ENSG00000233069	2	lncRNA	ensembl
HP1BP3	14	protein_coding	ensembl
EIF4G3	23	protein_coding	ensembl
RNU7-200P	1	snRNA	ensembl
MIR1256	1	miRNA	ensembl
RPS15AP6	1	processed_pseudogene	ensembl
ENSG00000236073	1	processed_pseudogene	ensembl
HSPE1P27	1	processed_pseudogene	ensembl
ENSG00000287192	1	lncRNA	ensembl
ECE1	14	protein_coding	ensembl
ENSG00000236936	4	lncRNA	ensembl
ECE1-AS1	2	lncRNA	ensembl
ENSG00000296859	1	lncRNA	ensembl
PPP1R11P1	1	processed_pseudogene	ensembl
PDE4DIPP10	1	unprocessed_pseudogene	ensembl
ENSG00000236009	2	lncRNA	ensembl
NBPF2P	1	unprocessed_pseudogene	ensembl
HS6ST1P1	1	processed_pseudogene	ensembl
CROCCP5	1	transcribed_unprocessed_pseudogene	ensembl
ENSG00000295832	2	lncRNA	ensembl
NBPF3	13	protein_coding	ensembl
PFN1P10	1	processed_pseudogene	ensembl
ALPL	7	protein_coding	ensembl
ENSG00000298372	5	lncRNA	ensembl
ENSG00000289715	1	protein_coding	ensembl
ENSG00000305564	1	lncRNA	ensembl
LINC02596	2	lncRNA	ensembl
RAP1GAP	12	protein_coding	ensembl
USP48	15	protein_coding	ensembl
ENSG00000231978	1	processed_pseudogene	ensembl
LDLRAD2	3	protein_coding	ensembl
HSPG2	15	protein_coding	ensembl
ENSG00000305448	1	lncRNA	ensembl
RPL21P29	1	processed_pseudogene	ensembl
ENSG00000293453	7	lncRNA	ensembl
ENSG00000283234	1	transcribed_unitary_pseudogene	ensembl
CELA3B	4	protein_coding	ensembl
ENSG00000285959	2	lncRNA	ensembl
RN7SL386P	1	misc_RNA	ensembl
RNU6-1022P	1	snRNA	ensembl
CELA3A	3	protein_coding	ensembl
RN7SL186P	1	misc_RNA	ensembl
RNU6-776P	1	snRNA	ensembl
LINC01635	17	lncRNA	ensembl
LINC00339	12	lncRNA	ensembl
ENSG00000289694	2	protein_coding	ensembl
CDC42-AS1	1	lncRNA	ensembl
ENSG00000285794	1	transcribed_processed_pseudogene	ensembl
CDC42	24	protein_coding	ensembl
CDC42-IT1	1	lncRNA	ensembl
MPHOSPH6P1	1	processed_pseudogene	ensembl
ENSG00000305135	1	lncRNA	ensembl
WNT4	3	protein_coding	ensembl
ENSG00000305152	1	lncRNA	ensembl
ENSG00000285873	2	lncRNA	ensembl
ENSG00000294752	10	lncRNA	ensembl
MIR4418	1	miRNA	ensembl
ENSG00000294164	1	lncRNA	ensembl
ENSG00000302675	2	lncRNA	ensembl
PPIAP34	1	processed_pseudogene	ensembl
ENSG00000279625	1	TEC	ensembl
ENSG00000299881	3	lncRNA	ensembl
ZBTB40	5	protein_coding	ensembl
ENSG00000302246	1	lncRNA	ensembl
ZBTB40-IT1	1	lncRNA	ensembl
EPHA8	2	protein_coding	ensembl
MIR6127	1	miRNA	ensembl
C1QA	12	protein_coding	ensembl
ENSG00000289692	2	protein_coding	ensembl
C1QC	8	protein_coding	ensembl
ENSG00000308848	1	lncRNA	ensembl
C1QB	13	protein_coding	ensembl
EPHB2	7	protein_coding	ensembl
MIR4684	1	miRNA	ensembl
ENSG00000225952	1	lncRNA	ensembl
MIR4253	1	miRNA	ensembl
LACTBL1	1	protein_coding	ensembl
ENSG00000297948	1	lncRNA	ensembl
TEX46	3	protein_coding	ensembl
KDM1A	36	protein_coding	ensembl
ENSG00000240553	1	lncRNA	ensembl
MIR3115	1	miRNA	ensembl
ENSG00000266802	1	miRNA	ensembl
LUZP1	7	protein_coding	ensembl
ENSG00000293565	1	protein_coding	ensembl
ENSG00000229010	1	processed_pseudogene	ensembl
RNU6-514P	1	snRNA	ensembl
RNU6-135P	1	snRNA	ensembl
ENSG00000289014	1	lncRNA	ensembl
HTR1D	1	protein_coding	ensembl
ENSG00000304077	1	lncRNA	ensembl
RPL29P6	1	processed_pseudogene	ensembl
ENSG00000302918	1	lncRNA	ensembl
LINC01355	5	lncRNA	ensembl
ENSG00000284726	1	lncRNA	ensembl
HNRNPR	13	protein_coding	ensembl
ZNF436	3	protein_coding	ensembl
ZNF436-AS1	16	lncRNA	ensembl
ENSG00000271420	1	lncRNA	ensembl
TCEA3	6	protein_coding	ensembl
ENSG00000232482	1	processed_pseudogene	ensembl
ENSG00000295946	2	lncRNA	ensembl
ASAP3	14	protein_coding	ensembl
E2F2	2	protein_coding	ensembl
ENSG00000307540	2	lncRNA	ensembl
ENSG00000307580	9	lncRNA	ensembl
ENSG00000235052	2	lncRNA	ensembl
ID3	3	protein_coding	ensembl
ENSG00000307609	1	lncRNA	ensembl
ENSG00000285802	6	lncRNA	ensembl
MDS2	7	lncRNA	ensembl
EEF1A1P48	1	unprocessed_pseudogene	ensembl
ENSG00000304075	1	lncRNA	ensembl
RPL11	6	protein_coding	ensembl
ELOA-AS1	29	lncRNA	ensembl
ELOA	4	protein_coding	ensembl
PITHD1	3	protein_coding	ensembl
ENSG00000289835	3	lncRNA	ensembl
LYPLA2	10	protein_coding	ensembl
GALE	16	protein_coding	ensembl
HMGCL	9	protein_coding	ensembl
FUCA1	1	protein_coding	ensembl
CNR2	1	protein_coding	ensembl
BTBD6P1	1	processed_pseudogene	ensembl
ENSG00000232557	1	lncRNA	ensembl
MIR378F	1	miRNA	ensembl
ENSG00000299163	1	lncRNA	ensembl
H3P1	1	transcribed_processed_pseudogene	ensembl
PNRC2	5	protein_coding	ensembl
SRSF10	16	protein_coding	ensembl
ENSG00000225315	21	lncRNA	ensembl
RPL36P5	1	processed_pseudogene	ensembl
MYOM3	4	protein_coding	ensembl
MYOM3-AS1	1	lncRNA	ensembl
IL22RA1	1	protein_coding	ensembl
IFNLR1	5	protein_coding	ensembl
GRHL3	12	protein_coding	ensembl
LINC02800	4	lncRNA	ensembl
ENSG00000309961	1	lncRNA	ensembl
GRHL3-AS1	2	lncRNA	ensembl
STPG1	12	protein_coding	ensembl
ENSG00000307212	1	lncRNA	ensembl
NIPAL3	7	protein_coding	ensembl
NCMAP-DT	23	lncRNA	ensembl
RCAN3	10	protein_coding	ensembl
NCMAP	2	protein_coding	ensembl
ENSG00000227312	1	processed_pseudogene	ensembl
ENSG00000298126	1	lncRNA	ensembl
SRRM1	26	protein_coding	ensembl
ENSG00000307307	4	lncRNA	ensembl
ENSG00000284699	1	lncRNA	ensembl
ENSG00000307325	6	lncRNA	ensembl
CLIC4	4	protein_coding	ensembl
RNU6-1208P	1	snRNA	ensembl
ENSG00000293733	1	lncRNA	ensembl
RUNX3	5	protein_coding	ensembl
MIR6731	1	miRNA	ensembl
RUNX3-AS1	1	lncRNA	ensembl
ENSG00000261025	2	lncRNA	ensembl
MIR4425	1	miRNA	ensembl
LINC02793	2	lncRNA	ensembl
ENSG00000233755	4	lncRNA	ensembl
ENSG00000303094	4	lncRNA	ensembl
ENSG00000306010	2	lncRNA	ensembl
IFITM3P7	1	processed_pseudogene	ensembl
ENSG00000307250	3	lncRNA	ensembl
ENSG00000231953	1	lncRNA	ensembl
SYF2	4	protein_coding	ensembl
ENSG00000284657	22	lncRNA	ensembl
ENSG00000299599	1	lncRNA	ensembl
RSRP1	22	protein_coding	ensembl
ENSG00000272432	1	lncRNA	ensembl
ENSG00000261349	1	unprocessed_pseudogene	ensembl
RHD	11	protein_coding	ensembl
ENSG00000309241	1	lncRNA	ensembl
SDHDP6	1	transcribed_processed_pseudogene	ensembl
ENSG00000259984	1	unprocessed_pseudogene	ensembl
TMEM50A	6	protein_coding	ensembl
RHCE	10	protein_coding	ensembl
ENSG00000238084	1	processed_pseudogene	ensembl
MACO1	4	protein_coding	ensembl
LDLRAP1	11	protein_coding	ensembl
MAN1C1	7	protein_coding	ensembl
ENSG00000233478	1	lncRNA	ensembl
SELENON	4	protein_coding	ensembl
ENSG00000255054	2	protein_coding	ensembl
ENSG00000228172	7	lncRNA	ensembl
MTFR1L	23	protein_coding	ensembl
ENSG00000272478	1	lncRNA	ensembl
AUNIP	3	protein_coding	ensembl
ENSG00000236528	6	lncRNA	ensembl
PAQR7	2	protein_coding	ensembl
STMN1	9	protein_coding	ensembl
SNRPFP2	1	processed_pseudogene	ensembl
ENSG00000223624	1	processed_pseudogene	ensembl
ENSG00000294297	8	lncRNA	ensembl
MIR3917	1	miRNA	ensembl
ENSG00000294284	2	lncRNA	ensembl
PAFAH2	7	protein_coding	ensembl
RNU6-110P	1	snRNA	ensembl
ENSG00000310101	11	lncRNA	ensembl
ENSG00000252190	1	scaRNA	ensembl
ENSG00000252691	1	scaRNA	ensembl
EXTL1	4	protein_coding	ensembl
ENSG00000310112	1	lncRNA	ensembl
SLC30A2	3	protein_coding	ensembl
ENSG00000301481	2	lncRNA	ensembl
ENSG00000301509	1	lncRNA	ensembl
ENSG00000284309	1	lncRNA	ensembl
TRIM63	2	protein_coding	ensembl
ENSG00000309383	1	lncRNA	ensembl
PDIK1L	4	protein_coding	ensembl
ENSG00000309933	1	lncRNA	ensembl
FAM110D	1	protein_coding	ensembl
C1orf232	2	protein_coding	ensembl
ZNF593OS	6	protein_coding	ensembl
ZNF593	2	protein_coding	ensembl
CNKSR1	14	protein_coding	ensembl
ENSG00000302380	3	lncRNA	ensembl
CATSPER4	3	protein_coding	ensembl
ZPLD2P	17	lncRNA	ensembl
ENSG00000278572	1	unprocessed_pseudogene	ensembl
ENSG00000306815	7	lncRNA	ensembl
CEP85	8	protein_coding	ensembl
ENSG00000270733	1	processed_pseudogene	ensembl
ENSG00000301028	1	lncRNA	ensembl
SH3BGRL3	2	protein_coding	ensembl
UBXN11	16	protein_coding	ensembl
CD52	3	protein_coding	ensembl
CRYBG2	10	protein_coding	ensembl
ENSG00000225854	1	processed_pseudogene	ensembl
ZNF683	9	protein_coding	ensembl
LIN28A	2	protein_coding	ensembl
DHDDS-AS1	12	lncRNA	ensembl
DHDDS	34	protein_coding	ensembl
RPL17P9	1	processed_pseudogene	ensembl
HMGN2	10	protein_coding	ensembl
ENSG00000294798	1	lncRNA	ensembl
DPPA2P2	1	processed_pseudogene	ensembl
RPS6KA1	20	protein_coding	ensembl
MIR1976	1	miRNA	ensembl
RN7SL679P	1	misc_RNA	ensembl
RNU7-29P	1	snRNA	ensembl
ENSG00000289452	2	lncRNA	ensembl
ENSG00000299831	4	lncRNA	ensembl
ENSG00000299868	1	lncRNA	ensembl
ENSG00000229247	1	processed_pseudogene	ensembl
ENSG00000238316	1	snoRNA	ensembl
ENSG00000235069	1	processed_pseudogene	ensembl
ENSG00000299849	1	lncRNA	ensembl
ENSG00000260063	1	lncRNA	ensembl
ENSG00000290006	1	lncRNA	ensembl
ARID1A	17	protein_coding	ensembl
ENSG00000303544	2	lncRNA	ensembl
PIGV	21	protein_coding	ensembl
RN7SL165P	1	misc_RNA	ensembl
ENSG00000287810	1	unprocessed_pseudogene	ensembl
ZDHHC18	5	protein_coding	ensembl
ENSG00000304862	3	lncRNA	ensembl
SFN	1	protein_coding	ensembl
ENSG00000309929	1	lncRNA	ensembl
GPN2	5	protein_coding	ensembl
ENSG00000226698	1	lncRNA	ensembl
ENSG00000289554	1	lncRNA	ensembl
GPATCH3	3	protein_coding	ensembl
NUDC	4	protein_coding	ensembl
NR0B2	1	protein_coding	ensembl
KDF1	1	protein_coding	ensembl
ENSG00000297103	2	lncRNA	ensembl
RPL12P13	1	unprocessed_pseudogene	ensembl
RPL32P6	1	transcribed_processed_pseudogene	ensembl
OSTCP2	1	processed_pseudogene	ensembl
TRNP1	2	protein_coding	ensembl
TENT5B	1	protein_coding	ensembl
ENSG00000299378	7	lncRNA	ensembl
ENSG00000299392	1	lncRNA	ensembl
SLC9A1	6	protein_coding	ensembl
ENSG00000298936	2	lncRNA	ensembl
ENSG00000229985	1	processed_pseudogene	ensembl
CHCHD3P3	1	processed_pseudogene	ensembl
NPM1P39	1	processed_pseudogene	ensembl
SNRPEP7	1	processed_pseudogene	ensembl
WDTC1-DT	6	lncRNA	ensembl
WDTC1	5	protein_coding	ensembl
ENSG00000243659	1	processed_pseudogene	ensembl
TMEM222	11	protein_coding	ensembl
RNU6-48P	1	snRNA	ensembl
ACTG1P20	1	processed_pseudogene	ensembl
ENSG00000304055	2	lncRNA	ensembl
SYTL1	11	protein_coding	ensembl
MAP3K6	8	protein_coding	ensembl
FCN3	6	protein_coding	ensembl
CD164L2	3	protein_coding	ensembl
ENSG00000231207	1	processed_pseudogene	ensembl
ENSG00000306354	15	lncRNA	ensembl
ENSG00000306368	1	lncRNA	ensembl
GPR3	1	protein_coding	ensembl
WASF2	2	protein_coding	ensembl
ENSG00000241169	1	lncRNA	ensembl
ENSG00000301155	1	lncRNA	ensembl
ENSG00000237429	7	lncRNA	ensembl
ENSG00000300499	1	lncRNA	ensembl
AHDC1	17	protein_coding	ensembl
ENSG00000300470	1	lncRNA	ensembl
FGR	7	protein_coding	ensembl
ENSG00000301194	1	lncRNA	ensembl
ENSG00000310432	6	lncRNA	ensembl
ENSG00000235912	1	transcribed_processed_pseudogene	ensembl
LINC02574	2	lncRNA	ensembl
IFI6	4	protein_coding	ensembl
ENSG00000294734	1	lncRNA	ensembl
ENSG00000225886	6	lncRNA	ensembl
RNU6-949P	1	snRNA	ensembl
CHMP1AP1	1	processed_pseudogene	ensembl
RNU6-424P	1	snRNA	ensembl
ENSG00000287244	2	lncRNA	ensembl
FAM76A	7	protein_coding	ensembl
ENSG00000231344	1	processed_pseudogene	ensembl
RPEP3	1	processed_pseudogene	ensembl
STX12	5	protein_coding	ensembl
ENSG00000269971	1	lncRNA	ensembl
ENSG00000270031	1	lncRNA	ensembl
RNU6-1245P	1	snRNA	ensembl
ENSG00000286433	1	lncRNA	ensembl
PPP1R8	5	protein_coding	ensembl
SCARNA1	1	scaRNA	ensembl
ENSG00000309988	2	lncRNA	ensembl
THEMIS2	11	protein_coding	ensembl
RPA2	5	protein_coding	ensembl
SMPDL3B	6	protein_coding	ensembl
ENSG00000227050	1	lncRNA	ensembl
XKR8	9	protein_coding	ensembl
EYA3	8	protein_coding	ensembl
ENSG00000238231	1	processed_pseudogene	ensembl
RN7SL559P	1	misc_RNA	ensembl
ENSG00000301359	1	lncRNA	ensembl
ENSG00000289576	17	lncRNA	ensembl
SPCS2P4	1	transcribed_processed_pseudogene	ensembl
ENSG00000228943	1	processed_pseudogene	ensembl
ARL8BP2	1	processed_pseudogene	ensembl
RNU6-176P	1	snRNA	ensembl
PTAFR	3	protein_coding	ensembl
ENSG00000298310	1	lncRNA	ensembl
DNAJC8	6	protein_coding	ensembl
ENSG00000290123	2	lncRNA	ensembl
ATP5IF1	4	protein_coding	ensembl
ENSG00000270605	3	lncRNA	ensembl
ENSG00000271398	1	lncRNA	ensembl
SESN2	1	protein_coding	ensembl
MED18	5	protein_coding	ensembl
PHACTR4	9	protein_coding	ensembl
DNAJC8P4	1	processed_pseudogene	ensembl
RNU6ATAC27P	1	snRNA	ensembl
ENSG00000308327	3	lncRNA	ensembl
RCC1	14	protein_coding	ensembl
SNHG3	3	lncRNA	ensembl
SNORA73A	1	snoRNA	ensembl
SNORA73B	1	snoRNA	ensembl
PRDX3P2	1	processed_pseudogene	ensembl
ENSG00000279443	1	TEC	ensembl
TRNAU1AP	10	protein_coding	ensembl
SNHG12	26	lncRNA	ensembl
SNORD99	1	snoRNA	ensembl
SNORA61	1	snoRNA	ensembl
SNORA44	1	snoRNA	ensembl
SNORA16A	2	snoRNA	ensembl
TAF12	17	protein_coding	ensembl
RAB42	2	protein_coding	ensembl
TAF12-DT	7	lncRNA	ensembl
ENSG00000270103	1	lncRNA	ensembl
RNU11	1	snRNA	ensembl
GMEB1	4	protein_coding	ensembl
ENSG00000252777	1	scaRNA	ensembl
ENSG00000289291	1	lncRNA	ensembl
YTHDF2	9	protein_coding	ensembl
ENSG00000305996	1	lncRNA	ensembl
OPRD1	1	protein_coding	ensembl
ENSG00000233427	1	lncRNA	ensembl
EPB41	40	protein_coding	ensembl
ENSG00000300997	1	lncRNA	ensembl
ENSG00000225616	1	processed_pseudogene	ensembl
Metazoa_SRP	170	misc_RNA	ensembl
TMEM200B	2	protein_coding	ensembl
ENSG00000305828	6	lncRNA	ensembl
ENSG00000225750	1	lncRNA	ensembl
SRSF4	8	protein_coding	ensembl
ENSG00000277916	1	misc_RNA	ensembl
MECR	18	protein_coding	ensembl
ENSG00000237934	1	lncRNA	ensembl
PTPRU	11	protein_coding	ensembl
LINC01756	1	lncRNA	ensembl
ENSG00000300547	6	lncRNA	ensembl
ENSG00000300593	1	lncRNA	ensembl
ENSG00000225011	1	unprocessed_pseudogene	ensembl
ENSG00000300570	1	lncRNA	ensembl
ENSG00000228176	1	lncRNA	ensembl
ENSG00000310425	1	lncRNA	ensembl
ENSG00000284676	1	lncRNA	ensembl
ENSG00000299394	1	lncRNA	ensembl
ENSG00000270927	1	processed_pseudogene	ensembl
ENSG00000300797	2	lncRNA	ensembl
LINC01648	1	lncRNA	ensembl
ENSG00000304118	1	lncRNA	ensembl
ENSG00000302306	1	lncRNA	ensembl
ENSG00000302331	1	lncRNA	ensembl
ENSG00000302319	1	lncRNA	ensembl
ENSG00000233372	1	lncRNA	ensembl
ENSG00000231251	1	processed_pseudogene	ensembl
ENSG00000306242	1	lncRNA	ensembl
ENSG00000306012	1	lncRNA	ensembl
ENSG00000236335	2	lncRNA	ensembl
ENSG00000308745	1	lncRNA	ensembl
ENSG00000231949	1	lncRNA	ensembl
ENSG00000289710	1	protein_coding	ensembl
ENSG00000301774	2	lncRNA	ensembl
MATN1	3	protein_coding	ensembl
MATN1-AS1	7	lncRNA	ensembl
ENSG00000287510	1	lncRNA	ensembl
LAPTM5	3	protein_coding	ensembl
MIR4420	1	miRNA	ensembl
ENSG00000309098	1	lncRNA	ensembl
ENSG00000306105	2	lncRNA	ensembl
ENSG00000229607	3	lncRNA	ensembl
LINC01778	31	lncRNA	ensembl
ENSG00000298070	1	lncRNA	ensembl
RN7SKP91	1	misc_RNA	ensembl
ENSG00000235143	1	lncRNA	ensembl
SDC3	4	protein_coding	ensembl
RN7SL371P	1	misc_RNA	ensembl
ENSG00000307336	2	lncRNA	ensembl
PUM1	23	protein_coding	ensembl
ENSG00000237329	1	processed_pseudogene	ensembl
ENSG00000232768	1	processed_pseudogene	ensembl
SELENOWP1	1	processed_pseudogene	ensembl
