gene_name	num_isoforms	biotype	source
Gm38027	1	processed_pseudogene	ensembl
ENSMUSG00000132530	3	lncRNA	ensembl
ENSMUSG00000131914	1	lncRNA	ensembl
Gm25096	1	snoRNA	ensembl
ENSMUSG00000141296	2	lncRNA	ensembl
ENSMUSG00000135071	1	lncRNA	ensembl
ENSMUSG00000135032	2	lncRNA	ensembl
ENSMUSG00000141845	1	lncRNA	ensembl
Gm37068	44	lncRNA	ensembl
RNU6-420P	1	snRNA	ensembl
Gm28415	1	lncRNA	ensembl
1110002O04Rik	8	lncRNA	ensembl
ENSMUSG00000138845	5	lncRNA	ensembl
ENSMUSG00000138886	1	lncRNA	ensembl
Gm8022	1	processed_pseudogene	ensembl
Gm37146	1	lncRNA	ensembl
ENSMUSG00000143922	1	lncRNA	ensembl
Gm33222	9	lncRNA	ensembl
4930535G08Rik	3	lncRNA	ensembl
ENSMUSG00000140889	10	lncRNA	ensembl
ENSMUSG00000140969	3	lncRNA	ensembl
Gm38049	1	TEC	ensembl
ENSMUSG00000140927	2	lncRNA	ensembl
HS6ST1	2	protein_coding	ensembl
ENSMUSG00000122855	2	lncRNA	ensembl
Gm37335	1	lncRNA	ensembl
Gm33280	4	lncRNA	ensembl
UGGT1	11	protein_coding	ensembl
Mir6897	1	miRNA	ensembl
ENSMUSG00000136261	1	lncRNA	ensembl
ENSMUSG00000134347	2	lncRNA	ensembl
NEURL3	2	protein_coding	ensembl
ENSMUSG00000125625	1	lncRNA	ensembl
ENSMUSG00000132917	1	lncRNA	ensembl
ARID5A	15	protein_coding	ensembl
ENSMUSG00000131496	2	lncRNA	ensembl
4930403P22Rik	1	lncRNA	ensembl
KANSL3	9	protein_coding	ensembl
Mir6898	1	miRNA	ensembl
FER1L5	3	protein_coding	ensembl
LMAN2L	8	protein_coding	ensembl
ENSMUSG00000137055	3	lncRNA	ensembl
ENSMUSG00000137017	5	lncRNA	ensembl
ENSMUSG00000137090	7	lncRNA	ensembl
CNNM4	2	protein_coding	ensembl
Gm37909	1	TEC	ensembl
Gm56056	1	miRNA	ensembl
CNNM3	5	protein_coding	ensembl
Gm38033	1	lncRNA	ensembl
ANKRD23	4	protein_coding	ensembl
Gm42417	2	protein_coding	ensembl
ANKRD39	6	protein_coding	ensembl
ENSMUSG00000126033	2	lncRNA	ensembl
SEMA4C	8	protein_coding	ensembl
D430040D24Rik	5	lncRNA	ensembl
FAM178B	10	protein_coding	ensembl
Gm6428	1	processed_pseudogene	ensembl
Gm56095	1	miRNA	ensembl
COX5B	6	protein_coding	ensembl
ACTR1B	7	protein_coding	ensembl
C2orf92	4	protein_coding	ensembl
Gm33533	2	lncRNA	ensembl
ZAP70	4	protein_coding	ensembl
ENSMUSG00000121718	1	lncRNA	ensembl
Gm18828	1	transcribed_processed_pseudogene	ensembl
ENSMUSG00000141655	15	lncRNA	ensembl
TMEM131	8	protein_coding	ensembl
ENSMUSG00000127057	1	lncRNA	ensembl
Gm37506	1	TEC	ensembl
Gm38115	1	lncRNA	ensembl
F830112A20Rik	1	TEC	ensembl
Rpl12-ps1	1	processed_pseudogene	ensembl
ENSMUSG00000136074	2	lncRNA	ensembl
ENSMUSG00000142066	1	lncRNA	ensembl
ENSMUSG00000129112	1	lncRNA	ensembl
n-R5s210	1	rRNA	ensembl
VWA3B	11	protein_coding	ensembl
ENSMUSG00000131940	1	lncRNA	ensembl
ENSMUSG00000141881	1	lncRNA	ensembl
Gm37020	1	lncRNA	ensembl
ENSMUSG00000131689	1	lncRNA	ensembl
CNGA3	4	protein_coding	ensembl
ENSMUSG00000125286	4	lncRNA	ensembl
ENSMUSG00000139275	1	lncRNA	ensembl
1700074A21Rik	1	TEC	ensembl
INPP4A	13	protein_coding	ensembl
4930439A04Rik	4	lncRNA	ensembl
Gm37135	1	TEC	ensembl
COA5	2	protein_coding	ensembl
UNC50	7	protein_coding	ensembl
MGAT4A	8	protein_coding	ensembl
4930594C11Rik	1	TEC	ensembl
Gm43213	1	processed_pseudogene	ensembl
ENSMUSG00000134351	4	lncRNA	ensembl
ENSMUSG00000129018	1	lncRNA	ensembl
ENSMUSG00000143477	4	lncRNA	ensembl
ENSMUSG00000122996	1	lncRNA	ensembl
ENSMUSG00000143598	1	lncRNA	ensembl
CRACDL	3	protein_coding	ensembl
4930556I23Rik	6	lncRNA	ensembl
ENSMUSG00000139392	7	lncRNA	ensembl
4930470B04Rik	1	TEC	ensembl
Gm19863	1	TEC	ensembl
TSGA10	9	protein_coding	ensembl
Gm26805	1	lncRNA	ensembl
LIPT1	4	protein_coding	ensembl
MITD1	5	protein_coding	ensembl
MRPL30	7	protein_coding	ensembl
LYG2	1	protein_coding	ensembl
Gm15457	1	lncRNA	ensembl
LYG1	3	protein_coding	ensembl
Gm56189	1	misc_RNA	ensembl
TXNDC9	8	protein_coding	ensembl
EIF5B	5	protein_coding	ensembl
ENSMUSG00000135983	2	lncRNA	ensembl
REV1	11	protein_coding	ensembl
Gm37062	1	lncRNA	ensembl
ENSMUSG00000138890	2	lncRNA	ensembl
Gm5099	3	lncRNA	ensembl
ENSMUSG00000125331	1	lncRNA	ensembl
ENSMUSG00000126108	1	lncRNA	ensembl
AFF3	6	protein_coding	ensembl
ENSMUSG00000127429	1	lncRNA	ensembl
Gm16150	6	lncRNA	ensembl
Gm16151	1	lncRNA	ensembl
ENSMUSG00000133139	1	lncRNA	ensembl
Gm16152	2	lncRNA	ensembl
Gm34727	1	processed_pseudogene	ensembl
ENSMUSG00000122371	1	lncRNA	ensembl
Gm38135	1	processed_pseudogene	ensembl
2610300A13Rik	1	TEC	ensembl
LONRF2	3	protein_coding	ensembl
CHST10	8	protein_coding	ensembl
Gm37707	1	lncRNA	ensembl
Gm6621	1	processed_pseudogene	ensembl
NMS	2	protein_coding	ensembl
ENSMUSG00000132153	4	lncRNA	ensembl
PDCL3	4	protein_coding	ensembl
Gm37309	1	TEC	ensembl
ENSMUSG00000135574	3	lncRNA	ensembl
ENSMUSG00000135611	2	lncRNA	ensembl
ENSMUSG00000124233	6	lncRNA	ensembl
ENSMUSG00000124315	2	lncRNA	ensembl
Gm37821	1	lncRNA	ensembl
Gm37091	1	TEC	ensembl
ENSMUSG00000132325	4	lncRNA	ensembl
Mir6349	1	miRNA	ensembl
NPAS2	3	protein_coding	ensembl
ENSMUSG00000126345	1	lncRNA	ensembl
Gm20428	1	processed_pseudogene	ensembl
Gm3617	1	processed_pseudogene	ensembl
ENSMUSG00000131701	12	lncRNA	ensembl
RPL31	6	protein_coding	ensembl
TBC1D8	5	protein_coding	ensembl
Gm37265	1	TEC	ensembl
ENSMUSG00000126978	3	lncRNA	ensembl
ENSMUSG00000142229	1	lncRNA	ensembl
Gm24826	2	snoRNA	ensembl
CNOT11	4	protein_coding	ensembl
Gm15832	2	lncRNA	ensembl
SNORD89	1	snoRNA	ensembl
RNF149	4	protein_coding	ensembl
Gm23722	1	snoRNA	ensembl
ENSMUSG00000141216	2	lncRNA	ensembl
ENSMUSG00000134845	4	lncRNA	ensembl
Gm5100	1	processed_pseudogene	ensembl
CREG2	1	protein_coding	ensembl
D930019O06Rik	2	lncRNA	ensembl
RFX8	2	protein_coding	ensembl
ENSMUSG00000128717	2	lncRNA	ensembl
ENSMUSG00000141754	2	lncRNA	ensembl
Gm3646	4	lncRNA	ensembl
1700066B17Rik	87	lncRNA	ensembl
ENSMUSG00000142690	9	lncRNA	ensembl
MAP4K4	18	protein_coding	ensembl
4930456G14Rik	1	TEC	ensembl
Gm16894	10	lncRNA	ensembl
IL1R2	4	protein_coding	ensembl
Gm37347	1	TEC	ensembl
ENSMUSG00000131284	3	lncRNA	ensembl
ENSMUSG00000131320	2	lncRNA	ensembl
ENSMUSG00000134998	3	lncRNA	ensembl
ENSMUSG00000137865	1	lncRNA	ensembl
IL1R1	3	protein_coding	ensembl
Gm38070	1	TEC	ensembl
IL1RL2	4	protein_coding	ensembl
Gm17970	1	processed_pseudogene	ensembl
ENSMUSG00000123550	3	lncRNA	ensembl
ENSMUSG00000123634	3	lncRNA	ensembl
ENSMUSG00000123590	7	lncRNA	ensembl
IL1RL1	5	protein_coding	ensembl
IL18R1	4	protein_coding	ensembl
IL18RAP	4	protein_coding	ensembl
Gm35801	10	lncRNA	ensembl
SLC9A4	4	protein_coding	ensembl
Gm37435	1	TEC	ensembl
ENSMUSG00000135694	1	lncRNA	ensembl
SLC9A2	3	protein_coding	ensembl
Gm37623	1	lncRNA	ensembl
Gm37915	4	lncRNA	ensembl
MFSD9	3	protein_coding	ensembl
TMEM182	1	protein_coding	ensembl
ENSMUSG00000122729	1	lncRNA	ensembl
Gm5973	1	processed_pseudogene	ensembl
ENSMUSG00000122427	1	lncRNA	ensembl
ENSMUSG00000123469	6	lncRNA	ensembl
ENSMUSG00000131862	2	lncRNA	ensembl
ENSMUSG00000135609	3	lncRNA	ensembl
ENSMUSG00000135647	1	lncRNA	ensembl
4930448I06Rik	11	lncRNA	ensembl
ENSMUSG00000135117	3	lncRNA	ensembl
ENSMUSG00000142452	12	lncRNA	ensembl
Gm28634	1	lncRNA	ensembl
ENSMUSG00000140844	4	lncRNA	ensembl
ENSMUSG00000135779	2	lncRNA	ensembl
ENSMUSG00000135818	1	lncRNA	ensembl
Gm29260	29	lncRNA	ensembl
ENSMUSG00000122634	4	lncRNA	ensembl
Gm5267	1	processed_pseudogene	ensembl
ENSMUSG00000130614	3	lncRNA	ensembl
Gm8176	1	processed_pseudogene	ensembl
Gm9915	2	lncRNA	ensembl
Gm29664	1	lncRNA	ensembl
ENSMUSG00000127954	2	lncRNA	ensembl
Gm28175	43	lncRNA	ensembl
Gm28140	1	lncRNA	ensembl
ENSMUSG00000141624	4	lncRNA	ensembl
ENSMUSG00000129060	1	lncRNA	ensembl
ENSMUSG00000129105	1	lncRNA	ensembl
Gm37047	1	TEC	ensembl
ENSMUSG00000129676	4	lncRNA	ensembl
ENSMUSG00000129600	16	lncRNA	ensembl
Pantr1	35	lncRNA	ensembl
ENSMUSG00000129639	1	lncRNA	ensembl
Pantr2	9	lncRNA	ensembl
4930420N18Rik	1	TEC	ensembl
Gm20646	12	lncRNA	ensembl
Gm57163	1	lncRNA	ensembl
POU3F3	2	protein_coding	ensembl
ENSMUSG00000129834	1	lncRNA	ensembl
Dalir	1	lncRNA	ensembl
ENSMUSG00000129717	1	lncRNA	ensembl
ENSMUSG00000129759	4	lncRNA	ensembl
MRPS9	7	protein_coding	ensembl
Gm23126	1	snoRNA	ensembl
ENSMUSG00000140926	11	lncRNA	ensembl
GPR45	5	protein_coding	ensembl
Gm56302	1	miRNA	ensembl
TGFBRAP1	8	protein_coding	ensembl
Gm28782	1	lncRNA	ensembl
8430432A02Rik	1	lncRNA	ensembl
C2orf49	1	protein_coding	ensembl
FHL2	3	protein_coding	ensembl
Gm8210	1	processed_pseudogene	ensembl
ENSMUSG00000141458	1	lncRNA	ensembl
Gm30307	8	lncRNA	ensembl
ENSMUSG00000141493	1	lncRNA	ensembl
Gm29040	32	lncRNA	ensembl
Gm29610	1	processed_pseudogene	ensembl
ENSMUSG00000126747	3	lncRNA	ensembl
Gm29041	1	processed_pseudogene	ensembl
NCK2	6	protein_coding	ensembl
Gm37536	1	TEC	ensembl
ENSMUSG00000123761	1	lncRNA	ensembl
Gm38228	1	TEC	ensembl
ENSMUSG00000126248	7	lncRNA	ensembl
ECRG4	1	protein_coding	ensembl
Gm29155	2	lncRNA	ensembl
Gm29157	1	lncRNA	ensembl
Gm29156	1	lncRNA	ensembl
UXS1	8	protein_coding	ensembl
Gm16103	1	processed_pseudogene	ensembl
ENSMUSG00000127515	2	lncRNA	ensembl
Gm19587	1	processed_pseudogene	ensembl
Gm8241	1	processed_pseudogene	ensembl
Gm26352	1	snoRNA	ensembl
Gm54687	1	miRNA	ensembl
Gm57117	5	lncRNA	ensembl
TPP2	10	protein_coding	ensembl
ENSMUSG00000135017	1	lncRNA	ensembl
METTL21C	3	protein_coding	ensembl
Gm15838	1	processed_pseudogene	ensembl
CCDC168	2	protein_coding	ensembl
TEX30	13	protein_coding	ensembl
Gm29247	2	lncRNA	ensembl
ENSMUSG00000123011	1	lncRNA	ensembl
POGLUT2	5	protein_coding	ensembl
BIVM	6	protein_coding	ensembl
BIVM	7	protein_coding	ensembl
METTL21EP	2	protein_coding	ensembl
Gm15833	1	processed_pseudogene	ensembl
Gm5700	1	processed_pseudogene	ensembl
ENSMUSG00000126556	1	lncRNA	ensembl
Gm28893	10	lncRNA	ensembl
Txn-ps1	1	processed_pseudogene	ensembl
GULP1	6	protein_coding	ensembl
Gm37626	1	TEC	ensembl
Gm16102	1	processed_pseudogene	ensembl
4930521E06Rik	1	lncRNA	ensembl
Gm38110	1	TEC	ensembl
ENSMUSG00000140754	3	lncRNA	ensembl
Gm3489	1	processed_pseudogene	ensembl
Gm19480	1	processed_pseudogene	ensembl
Gm3496	1	processed_pseudogene	ensembl
ENSMUSG00000132017	1	lncRNA	ensembl
Gm5268	1	processed_pseudogene	ensembl
ENSMUSG00000125472	2	lncRNA	ensembl
COL3A1	7	protein_coding	ensembl
Gm54819	1	miRNA	ensembl
ENSMUSG00000141276	1	lncRNA	ensembl
COL5A2	4	protein_coding	ensembl
Gm38211	1	TEC	ensembl
Gm8296	1	processed_pseudogene	ensembl
Gm7063	1	processed_pseudogene	ensembl
Gm8304	1	processed_pseudogene	ensembl
ENSMUSG00000124966	1	lncRNA	ensembl
Gm23216	1	snRNA	ensembl
SNORA55	1	snoRNA	ensembl
ENSMUSG00000124996	1	lncRNA	ensembl
Gm8307	1	transcribed_processed_pseudogene	ensembl
Gm23984	1	ribozyme	ensembl
WDR75	9	protein_coding	ensembl
ENSMUSG00000123149	8	lncRNA	ensembl
Gm28906	1	processed_pseudogene	ensembl
ENSMUSG00000123184	1	lncRNA	ensembl
Gm5526	1	transcribed_processed_pseudogene	ensembl
Gm57168	3	lncRNA	ensembl
Gm5269	1	processed_pseudogene	ensembl
Gm18303	1	processed_pseudogene	ensembl
SLC40A1	8	protein_coding	ensembl
ENSMUSG00000123255	1	lncRNA	ensembl
Gm9496	1	processed_pseudogene	ensembl
Rpl23a-ps1	1	processed_pseudogene	ensembl
ENSMUSG00000140083	6	lncRNA	ensembl
Gm3852	1	processed_pseudogene	ensembl
Stk-ps2	6	transcribed_processed_pseudogene	ensembl
ENSMUSG00000140126	1	lncRNA	ensembl
ENSMUSG00000140167	1	lncRNA	ensembl
Gm18849	1	transcribed_unprocessed_pseudogene	ensembl
DNAH7	7	protein_coding	ensembl
ENSMUSG00000123310	1	lncRNA	ensembl
ENSMUSG00000125078	3	lncRNA	ensembl
n-R5s211	1	rRNA	ensembl
Gm8326	1	processed_pseudogene	ensembl
ENSMUSG00000141337	1	lncRNA	ensembl
DNAH7	5	protein_coding	ensembl
SLC39A10	4	protein_coding	ensembl
Gm28151	1	lncRNA	ensembl
Gm37393	1	TEC	ensembl
Gm28527	1	processed_pseudogene	ensembl
ENSMUSG00000133288	1	lncRNA	ensembl
ENSMUSG00000135290	1	lncRNA	ensembl
ENSMUSG00000139227	3	lncRNA	ensembl
Gm28825	1	processed_pseudogene	ensembl
ENSMUSG00000132315	1	lncRNA	ensembl
Gm28826	1	lncRNA	ensembl
ENSMUSG00000123784	2	lncRNA	ensembl
Gm4852	1	processed_pseudogene	ensembl
Gm38090	1	TEC	ensembl
Mir6350	1	miRNA	ensembl
Gm18117	1	processed_pseudogene	ensembl
ENSMUSG00000140703	2	lncRNA	ensembl
Gm37196	1	TEC	ensembl
Gm8337	1	processed_pseudogene	ensembl
Gm54870	1	miRNA	ensembl
7SK	1	misc_RNA	ensembl
Gm19206	1	processed_pseudogene	ensembl
Gm5974	1	processed_pseudogene	ensembl
Gm23240	1	snRNA	ensembl
Gm28830	1	processed_pseudogene	ensembl
ENSMUSG00000128327	1	lncRNA	ensembl
Gm8354	1	processed_pseudogene	ensembl
Gm19124	1	processed_pseudogene	ensembl
ENSMUSG00000137019	1	lncRNA	ensembl
Gm8357	1	processed_pseudogene	ensembl
Gm54872	1	miRNA	ensembl
Gm28740	1	processed_pseudogene	ensembl
Gm8367	1	processed_pseudogene	ensembl
C230029F24Rik	2	lncRNA	ensembl
Gm6757	1	processed_pseudogene	ensembl
Gm3605	1	processed_pseudogene	ensembl
Gm28388	1	processed_pseudogene	ensembl
ENSMUSG00000133750	2	lncRNA	ensembl
Gm8384	1	processed_pseudogene	ensembl
4933411E06Rik	2	lncRNA	ensembl
Gm8391	1	processed_pseudogene	ensembl
Gm54883	1	misc_RNA	ensembl
ENSMUSG00000138452	1	lncRNA	ensembl
ENSMUSG00000142926	1	lncRNA	ensembl
Gm29665	1	lncRNA	ensembl
Gm20118	1	processed_pseudogene	ensembl
Gm54885	1	misc_RNA	ensembl
Gm28321	1	lncRNA	ensembl
ENSMUSG00000136272	6	lncRNA	ensembl
TMEFF2	4	protein_coding	ensembl
Gm28322	1	lncRNA	ensembl
ENSMUSG00000136316	1	lncRNA	ensembl
Gm54895	1	miRNA	ensembl
Gm28319	1	lncRNA	ensembl
Gm28320	1	lncRNA	ensembl
Gm29325	1	lncRNA	ensembl
9330175M20Rik	26	lncRNA	ensembl
CAVIN2	1	protein_coding	ensembl
Gm5253	1	processed_pseudogene	ensembl
ENSMUSG00000129494	2	lncRNA	ensembl
ENSMUSG00000132571	1	lncRNA	ensembl
1700072G22Rik	5	lncRNA	ensembl
NABP1	10	protein_coding	ensembl
Gm57109	5	lncRNA	ensembl
ENSMUSG00000138551	1	lncRNA	ensembl
Gm17767	8	lncRNA	ensembl
Gm37535	1	TEC	ensembl
ENSMUSG00000122033	1	lncRNA	ensembl
ENSMUSG00000127893	1	lncRNA	ensembl
ENSMUSG00000128098	10	lncRNA	ensembl
ENSMUSG00000144033	1	lncRNA	ensembl
Gm28055	4	lncRNA	ensembl
ENSMUSG00000125266	1	lncRNA	ensembl
MYO1B	15	protein_coding	ensembl
ENSMUSG00000133197	1	lncRNA	ensembl
Gm29453	1	lncRNA	ensembl
Gm28323	1	lncRNA	ensembl
Gm8419	1	processed_pseudogene	ensembl
Gm54983	1	snoRNA	ensembl
Gm8420	1	processed_pseudogene	ensembl
STAT4	4	protein_coding	ensembl
ENSMUSG00000125557	1	lncRNA	ensembl
ENSMUSG00000125594	1	lncRNA	ensembl
Gm28177	1	lncRNA	ensembl
Gm3940	1	processed_pseudogene	ensembl
Gm31812	6	lncRNA	ensembl
STAT1	12	protein_coding	ensembl
Gm18301	1	unprocessed_pseudogene	ensembl
GLS	17	protein_coding	ensembl
ENSMUSG00000134880	2	lncRNA	ensembl
ENSMUSG00000136510	2	lncRNA	ensembl
Gm5975	1	processed_pseudogene	ensembl
ENSMUSG00000127189	4	lncRNA	ensembl
ENSMUSG00000122096	1	lncRNA	ensembl
Gm23460	1	snRNA	ensembl
NAB1	5	protein_coding	ensembl
ENSMUSG00000128193	1	lncRNA	ensembl
ENSMUSG00000131934	3	lncRNA	ensembl
Gm5976	1	transcribed_processed_pseudogene	ensembl
Gm53065	72	lncRNA	ensembl
Rps27a-ps1	1	transcribed_processed_pseudogene	ensembl
ENSMUSG00000131975	4	lncRNA	ensembl
Gm28178	3	lncRNA	ensembl
Gm5527	1	processed_pseudogene	ensembl
NEMP2	8	protein_coding	ensembl
Gm37242	1	TEC	ensembl
MFSD6	6	protein_coding	ensembl
Gm29670	1	lncRNA	ensembl
Gm28650	1	processed_pseudogene	ensembl
INPP1	6	protein_coding	ensembl
ENSMUSG00000134963	1	lncRNA	ensembl
HIBCH	7	protein_coding	ensembl
Gm16107	1	processed_pseudogene	ensembl
C2orf88	7	protein_coding	ensembl
MSTN	2	protein_coding	ensembl
Gm24349	1	snoRNA	ensembl
1700019A02Rik	2	protein_coding	ensembl
Gm28777	6	lncRNA	ensembl
PMS1	8	protein_coding	ensembl
ORMDL1	2	protein_coding	ensembl
Gm28778	2	protein_coding	ensembl
OSGEPL1	7	protein_coding	ensembl
Gm28551	1	protein_coding	ensembl
Gm18800	3	transcribed_unprocessed_pseudogene	ensembl
ASNSD1	5	protein_coding	ensembl
ASDURF	1	protein_coding	ensembl
Gm28779	1	processed_pseudogene	ensembl
Gm6799	1	processed_pseudogene	ensembl
Gm6801	1	unprocessed_pseudogene	ensembl
DNAH7	2	protein_coding	ensembl
Gm55384	1	miRNA	ensembl
ENSMUSG00000128015	1	lncRNA	ensembl
ENSMUSG00000135579	6	lncRNA	ensembl
STK17B	3	protein_coding	ensembl
Gm37863	1	TEC	ensembl
HECW2	6	protein_coding	ensembl
Mir7681	1	miRNA	ensembl
ENSMUSG00000124027	1	lncRNA	ensembl
Gm24251	1	snRNA	ensembl
ENSMUSG00000140936	1	lncRNA	ensembl
Gm37633	1	TEC	ensembl
ENSMUSG00000131175	1	lncRNA	ensembl
ENSMUSG00000124117	5	lncRNA	ensembl
Gm25829	1	snRNA	ensembl
CCDC150	5	protein_coding	ensembl
ENSMUSG00000129846	1	lncRNA	ensembl
GTF3C3	3	protein_coding	ensembl
C2orf66	1	protein_coding	ensembl
ENSMUSG00000128832	1	lncRNA	ensembl
PGAP1	4	protein_coding	ensembl
Gm36955	1	TEC	ensembl
ENSMUSG00000122979	2	lncRNA	ensembl
Gm19637	1	processed_pseudogene	ensembl
ENSMUSG00000129300	1	lncRNA	ensembl
ENSMUSG00000139220	4	lncRNA	ensembl
ENSMUSG00000134938	1	lncRNA	ensembl
ANKRD44	15	protein_coding	ensembl
4930444A19Rik	17	lncRNA	ensembl
Gm37370	1	TEC	ensembl
Gm55461	1	miRNA	ensembl
A130048G24Rik	1	TEC	ensembl
ENSMUSG00000143283	1	lncRNA	ensembl
SF3B1	8	protein_coding	ensembl
ENSMUSG00000143212	3	lncRNA	ensembl
ENSMUSG00000143247	1	lncRNA	ensembl
ENSMUSG00000143327	1	lncRNA	ensembl
E330011M16Rik	1	TEC	ensembl
COQ10B	4	protein_coding	ensembl
Gm17971	1	processed_pseudogene	ensembl
HSPD1	3	protein_coding	ensembl
HSPE1	2	protein_coding	ensembl
Gm5147	1	processed_pseudogene	ensembl
Gm16581	1	processed_pseudogene	ensembl
MOB4	8	protein_coding	ensembl
Gm6822	1	transcribed_processed_pseudogene	ensembl
RFTN2	5	protein_coding	ensembl
Gm10561	10	lncRNA	ensembl
ENSMUSG00000126092	2	lncRNA	ensembl
MARS2	1	protein_coding	ensembl
BOLL	7	protein_coding	ensembl
Gm8292	1	processed_pseudogene	ensembl
Btf3-ps17	1	processed_pseudogene	ensembl
Gm8531	1	processed_pseudogene	ensembl
ENSMUSG00000144113	2	lncRNA	ensembl
PLCL1	2	protein_coding	ensembl
Gm38056	1	TEC	ensembl
Gm6644	1	processed_pseudogene	ensembl
ENSMUSG00000135222	1	lncRNA	ensembl
ENSMUSG00000123197	4	lncRNA	ensembl
Gm37382	1	TEC	ensembl
ENSMUSG00000130690	3	lncRNA	ensembl
ENSMUSG00000136337	4	lncRNA	ensembl
ENSMUSG00000136294	3	lncRNA	ensembl
ENSMUSG00000136375	1	lncRNA	ensembl
ENSMUSG00000136258	6	lncRNA	ensembl
9130227L01Rik	13	lncRNA	ensembl
Gm36986	1	TEC	ensembl
1700003I22Rik	3	lncRNA	ensembl
ENSMUSG00000138283	2	lncRNA	ensembl
ENSMUSG00000128847	3	lncRNA	ensembl
ENSMUSG00000128888	1	lncRNA	ensembl
Gm28900	1	processed_pseudogene	ensembl
ENSMUSG00000134428	1	lncRNA	ensembl
Gm28240	1	lncRNA	ensembl
ENSMUSG00000127045	1	lncRNA	ensembl
HSFY1	1	protein_coding	ensembl
ENSMUSG00000139359	1	lncRNA	ensembl
SATB2	5	protein_coding	ensembl
9130024F11Rik	16	lncRNA	ensembl
Gm4081	1	TEC	ensembl
Gm57110	1	lncRNA	ensembl
Gm55536	1	miRNA	ensembl
ENSMUSG00000127483	2	lncRNA	ensembl
ENSMUSG00000127565	1	lncRNA	ensembl
1700126A01Rik	20	lncRNA	ensembl
BC055402	6	lncRNA	ensembl
Gm5254	1	processed_pseudogene	ensembl
ENSMUSG00000144272	1	unitary_pseudogene	ensembl
4930558J18Rik	18	lncRNA	ensembl
C2orf69	3	protein_coding	ensembl
TYW5	10	protein_coding	ensembl
MAIP1	2	protein_coding	ensembl
Gm22371	1	snoRNA	ensembl
ENSMUSG00000141585	1	lncRNA	ensembl
Gm55546	1	snRNA	ensembl
ENSMUSG00000134975	2	lncRNA	ensembl
Gm8581	1	processed_pseudogene	ensembl
Gm37373	1	TEC	ensembl
ENSMUSG00000131079	1	lncRNA	ensembl
Gm17929	1	processed_pseudogene	ensembl
ENSMUSG00000129359	1	lncRNA	ensembl
Gm57188	1	lncRNA	ensembl
SPATS2L	15	protein_coding	ensembl
Gm17234	1	lncRNA	ensembl
ENSMUSG00000141469	2	lncRNA	ensembl
KCTD18	11	protein_coding	ensembl
SGO2	2	protein_coding	ensembl
AOX1	2	protein_coding	ensembl
ENSMUSG00000124873	1	lncRNA	ensembl
ENSMUSG00000124835	2	lncRNA	ensembl
Aox3	5	protein_coding	ensembl
ENSMUSG00000136841	1	lncRNA	ensembl
Gm24548	1	snoRNA	ensembl
ENSMUSG00000138501	3	lncRNA	ensembl
Aox4	5	protein_coding	ensembl
Gm15759	1	lncRNA	ensembl
Aox2	1	protein_coding	ensembl
ENSMUSG00000142916	7	lncRNA	ensembl
Gm37607	1	TEC	ensembl
BZW1	4	protein_coding	ensembl
CLK1	13	protein_coding	ensembl
PPIL3	9	protein_coding	ensembl
NIF3L1	8	protein_coding	ensembl
ORC2	5	protein_coding	ensembl
Gm23966	1	snRNA	ensembl
Gm15834	6	lncRNA	ensembl
HYCC2	9	protein_coding	ensembl
NDUFB3	1	protein_coding	ensembl
Gm29389	1	processed_pseudogene	ensembl
Gm18802	1	processed_pseudogene	ensembl
Cbx3-ps7	1	processed_pseudogene	ensembl
FLACC1	6	protein_coding	ensembl
ENSMUSG00000121483	2	lncRNA	ensembl
Gm20257	1	transcribed_unprocessed_pseudogene	ensembl
Gm28803	1	processed_pseudogene	ensembl
CFLAR	13	protein_coding	ensembl
ENSMUSG00000133141	5	lncRNA	ensembl
ENSMUSG00000133178	1	lncRNA	ensembl
Gm3841	1	processed_pseudogene	ensembl
CASP8	4	protein_coding	ensembl
Gm37760	1	TEC	ensembl
ENSMUSG00000131668	10	lncRNA	ensembl
Gm28802	1	transcribed_unprocessed_pseudogene	ensembl
ENSMUSG00000127581	3	lncRNA	ensembl
TRAK2	6	protein_coding	ensembl
ENSMUSG00000136599	1	lncRNA	ensembl
ENSMUSG00000136557	1	lncRNA	ensembl
STRADB	7	protein_coding	ensembl
C2CD6	4	protein_coding	ensembl
Gm55816	1	lncRNA	ensembl
Gm29018	5	lncRNA	ensembl
Gm25502	1	snoRNA	ensembl
TMEM237	7	protein_coding	ensembl
G730003C15Rik	2	lncRNA	ensembl
MPP4	10	protein_coding	ensembl
Gm29017	1	lncRNA	ensembl
Gm19125	1	processed_pseudogene	ensembl
ALS2	5	protein_coding	ensembl
Gm33667	4	lncRNA	ensembl
CDK15	4	protein_coding	ensembl
ENSMUSG00000141701	5	lncRNA	ensembl
Gm29016	2	lncRNA	ensembl
ENSMUSG00000127361	17	lncRNA	ensembl
ENSMUSG00000127402	1	lncRNA	ensembl
Gm37737	1	TEC	ensembl
ENSMUSG00000124332	1	lncRNA	ensembl
ENSMUSG00000131032	9	lncRNA	ensembl
ENSMUSG00000131066	1	lncRNA	ensembl
FZD7	1	protein_coding	ensembl
Gm26813	2	lncRNA	ensembl
ENSMUSG00000133889	3	lncRNA	ensembl
ENSMUSG00000140638	4	lncRNA	ensembl
KIAA2012	10	protein_coding	ensembl
Gm28411	18	lncRNA	ensembl
ENSMUSG00000140762	2	lncRNA	ensembl
